numero;seq;rotulo
03005482220148240032;50002;EXP
03040825320148240038;50001;EXP
40108917620178240000;50001;EXP
01550972820158240000;50002;EXP
01434408920158240000;50003;EXP
01565887020158240000;50003;EXP
00029766420128240050;50002;EXP
40120230820168240000;50001;EXP
40027417220188240000;50000;EXP
01569925820148240000;50002;EXP
01569925820148240000;50001;EXP
00104353420168240000;50001;EXP
00104353420168240000;50002;EXP
01419012520148240000;50003;EXP
00101573320168240000;50000;EXP
40273011520178240000;50000;EXP
40188621520178240000;50000;EXP
40265381420178240000;50000;EXP
40094717020168240000;50003;EXP
40140347320178240000;50002;EXP
08060504320138240023;50001;EXP
00026573520148240080;50000;EXP
00335724520168240000;50000;EXP
01705287320138240000;50002;EXP
01705243620138240000;50003;EXP
01467353720158240000;50001;EXP
01566089520148240000;50001;EXP
40288211020178240000;50000;EXP
00255864020168240000;50000;EXP
40158984920178240000;50000;EXP
03002657120188240092;50001;EXP
40048531420188240000;50000;EXP
01882606720138240000;50008;EXP
10010556720168240000;50001;EXP
01532932520158240000;50002;EXP
01532932520158240000;50003;EXP
03016979620168240092;50001;EXP
40132729120168240000;50001;EXP
40132729120168240000;50002;EXP
40048246120188240000;50000;EXP
40050567320188240000;50000;EXP
40007965020188240000;50000;EXP
40275194320178240000;50000;EXP
40091942020178240000;50000;EXP
40086015420188240000;50000;EXP
40056871720188240000;50000;EXP
40066424820188240000;50000;EXP
40136111620178240000;50000;EXP
40017361520188240000;50000;EXP
03332756120148240023;50000;EXP
40300587920178240000;50000;EXP
40002119520188240000;50000;EXP
40015811220188240000;50000;EXP
40002058820188240000;50000;EXP
40031115120188240000;50000;EXP
06001885020148240020;50002;EXP
00110979520168240000;50001;EXP
01562682020158240000;50002;EXP
00247705820168240000;50002;EXP
06001885020148240020;50003;EXP
40131565120178240000;50003;EXP
01437624620148240000;50008;EXP
01366924120158240000;50001;EXP
40114503320178240000;50000;EXP
00127629720148240039;50002;EXP
01569723320158240000;50002;EXP
00043816620158240039;50001;EXP
40138765220168240000;50006;FAL
40138765220168240000;50007;FAL
40138765220168240000;50008;FAL
40059701120168240000;50006;FAL
40059701120168240000;50007;FAL
40153900620178240000;50001;FAL
40087837420178240000;50000;FAL
40027948720178240000;50001;FAL
01417753820158240000;50001;FAL
01019826820108240000;50001;FAL
40071840320178240000;50000;FAL
01901625520138240000;50001;FAL
01901625520138240000;50000;FAL
00020378320018240078;50001;FAL
40094713620178240000;50000;FAL
03173256420148240038;50000;FAL
00331888220168240000;50002;FAL
05009970320128240020;50001;FAL
40259154720178240000;50002;FAL
40107509120168240000;50001;FAL
40080986720178240000;50001;FAL
00141298720128240020;50002;FAL
40228097720178240000;50000;FAL
03104814120178240023;50001;FAL
40141302520168240000;50003;FAL
40252027220178240000;50001;FAL
40215374820178240000;50001;FAL
40035965120188240000;50002;FAL
40086263820168240000;50004;FAL
40013753220178240000;50000;FAL
00028424820138240035;50002;FAM
03209422720178240038;50002;FAM
00264736220108240023;50001;FAM
40062111420188240000;50000;FAM
03015813520168240078;50000;FAM
03003429520178240066;50000;FAM
03003429520178240066;50001;FAM
03039828220148240011;50000;FAM
08084033020138240064;50000;FAM
03042463120168240011;50001;FAM
00502413520118240038;50002;FAM
00003949520108240039;50002;FAM
00592408520128240023;50004;FAM
00028678820138240026;50004;FAM
00058831220108240008;50002;FAM
00177666720168240000;50002;FAM
00046053720008240004;50000;FAM
00311186720098240023;50001;FAM
03012752920158240037;50001;FAM
03209422720178240038;50003;FAM
00198173020128240020;50001;FAM
00022532120138240079;50000;FAM
00064618120068240018;50006;FAM
00275090820118240023;50002;FAM
03024883820168240004;50001;FAM
03019456520168240091;50000;FAM
03018443020158240037;50001;FAM
03022828320148240007;50001;FAM
40059245120188240000;50000;FAM
00350006220168240000;50002;FAM
03099287320168240008;50002;FAM
00013845120118240104;50000;FAM
00018364220118240078;50003;FAM
03011217020158240082;50001;FAM
03138416020148240064;50001;FAM
00126829120128240011;50001;FAM
00197168319998240008;50003;FAM
00013806020138240163;50001;FAM
40190743620178240000;50001;FAM
00050152720128240020;50001;FAM
03195979420158240038;50000;FAM
00010728820178240064;50001;FAM
00124785320108240064;50001;FAM
05011179420138240025;50000;FAM
03021815020168240080;50000;FAM
03031247220158240025;50000;FAM
03037808020158240008;50001;FAM
00042103520138240054;50001;FAM
03024002520158240007;50001;FAM
00008769120118240044;50002;FAM
00038626420128240082;50001;FAM
03005116720168240050;50000;FAM
03026749320158240037;50000;FAM
03056396120168240020;50002;FAM
03056396120168240020;50001;FAM
03031912620168240082;50001;FAM
03033874420158240045;50001;FAM
03000808320148240056;50001;FAM
00455780920128240038;50000;FAM
03006087820168240014;50000;FAM
00046053720008240004;50001;FAM
00003148020138240119;50003;FAM
00238324220128240020;50000;FAM
06004968620148240020;50000;FAM
00012164920138240049;50000;FAM
00065518320038240054;50000;FAM
03007772820168240091;50000;FAM
00104657620138240064;50001;FAM
00377308420108240023;50001;FAM
03099287320168240008;50001;FAM
03027995820158240038;50000;FAM
03153561420148240038;50001;FAM
03153561420148240038;50000;FAM
00185862620038240038;50001;FAM
00032536420108240078;50001;FAM
00030831620128240016;50001;FAM
03028707520158240033;50000;FAM
05001087720118240022;50004;FAM
03024453820168240025;50000;FAM
00055931820138240064;50001;FAM
03000515420168240091;50001;FAM
08009347320138240082;50003;FAM
03000169620168240058;50002;FAM
00008851420118240057;50001;FAM
03005068220178240091;50000;FAM
03009728220148240026;50002;FAM
03031912620168240082;50002;FAM
03061301420168240038;50000;FAM
00023426420138240040;50000;FAM
03011061320178240024;50001;FAM
03015240620148240072;50001;FAM
00109816120138240011;50001;FAM
40029374220188240000;50001;FAM
03183384620148240023;50000;FAM
03040920620148240036;50000;FAM
00000763320148240020;50001;FAM
09001409820178240024;50000;FAM
03061301420168240038;50001;FAM
03035731420168240019;50000;FAM
03019293220158240064;50000;FAM
40078385320188240000;50001;FAM
03001124420148240103;50001;FAM
09059484720148240038;50000;INF
09001008020148240167;50001;INF
00085012920138240038;50001;INF
03073934420178240039;50000;INF
00005994520108240033;50000;INF
09009167220158240023;50001;INF
40005643820188240000;50000;INF
09009167220158240023;50002;INF
00072065520168240036;50000;INF
09000853020168240042;50000;INF
09004878020168240020;50000;INF
00074048620168240038;50000;INF
03053012620168240008;50000;INF
00226729320108240038;50000;INF
09059484720148240038;50001;INF
00154674420128240005;50001;MAR
03115886120158240033;50001;MAR
00010823120128240025;50002;MAR
00010823120128240025;50001;MAR
00125813820138240005;50001;MAR
06008281420148240033;50001;MAR
08004350920138240141;50002;MAR
08004350920138240141;50003;MAR
00007487420108240119;50000;MAR
00073395320098240033;50001;MAR
03085520220158240036;50001;MAR
00005718420128240008;50000;MAR
00027367620128240082;50001;MAR
00155133820098240005;50001;MAR
00112742520088240005;50001;MAR
00044818420108240010;50001;MAR
00088495020078240008;50001;OIE
01409153720158240000;50001;OIE
40117970320168240000;50004;OIE
00099373520168240000;50002;OIE
00330614720168240000;50000;OIE
01921071420128240000;50000;OIE
01597691620148240000;50001;OIE
40282780720178240000;50001;OIE
40139836220178240000;50001;OIE
08850404820138240023;50001;OIE
01425193320158240000;50001;OIE
01456609420148240000;50001;OIE
01360016120148240000;50001;OIE
40028996420178240000;50000;OIE
40171837720178240000;50001;OIE
40096238420178240000;50002;OIE
00263710220168240000;50000;OIE
40170235220178240000;50000;OIE
00198053720168240000;50002;OIE
00325366520168240000;50002;OIE
01209873720148240000;50002;OIE
01557246620148240000;50000;OIE
00043980520158240039;50000;OIE
10007680720168240000;50000;OIE
00330952220168240000;50001;OIE
40153407720178240000;50001;OIE
00125810920088240039;50001;OIE
00025897420168240061;50000;OIE
00029565520068240027;50001;OIE
10007663720168240000;50003;OIE
00019164520078240078;50002;OIE
00204332620168240000;50001;OIE
01409153720158240000;50002;OIE
40161548920178240000;50001;OIE
01377160720158240000;50003;OIE
40148185020178240000;50001;OIE
40276537020178240000;50001;OIE
40076278520168240000;50000;OIE
40279386320178240000;50001;OIE
40096359820178240000;50001;OIE
00104665420168240000;50002;OIE
01433940320158240000;50000;OIE
00105201020108240039;50000;OIE
01451452520158240000;50001;OIE
40034481120168240000;50001;OIE
00192398820168240000;50001;OIE
40280746020178240000;50000;OIE
40041184920168240000;50003;OIE
40240577820178240000;50000;OIE
40228443720178240000;50001;OIE
40237113020178240000;50001;OIE
40298543520178240000;50000;OIE
40278381120178240000;50000;OIE
40080873820178240000;50000;OIE
40073754820178240000;50000;OIE
01486450220158240000;50001;OIE
01542381220158240000;50001;OIE
40147313120168240000;50001;OIE
40093910920168240000;50001;OIE
40264455120178240000;50001;OIE
01204149620148240000;50001;OIE
00309552820078240033;50001;OIE
01557832020158240000;50001;OIE
00260887620168240000;50001;OIE
00034089220078240039;50001;OIE
40026164120178240000;50000;OIE
40256114820178240000;50000;OIE
01139027220078240023;50001;OIE
40139654120178240000;50001;OIE
40300648620178240000;50001;OIE
40084338620178240000;50000;OIE
40010407620188240000;50001;OIE
40141160720178240000;50000;OIE
40275307220178240000;50000;OIE
40263537320178240000;50001;OIE
01588927620148240000;50001;OIE
00319173820168240000;50001;OIE
40047617020178240000;50001;OIE
00333013620168240000;50001;OIE
40237052320178240000;50000;OIE
40225698820178240000;50001;OIE
01573684420148240000;50001;OIE
01559310220138240000;50002;OIE
40067349420168240000;50000;OIE
40279507720178240000;50000;OIE
01484943620158240000;50001;OIE
40194468220178240000;50000;OIE
40277610220178240000;50000;OIE
40048425320168240000;50001;OIE
00319096120168240000;50002;OIE
00189583520168240000;50002;OIE
00024337620158240011;50000;OIE
40239771720178240000;50000;OIE
40028190320178240000;50000;OIE
40195091020178240000;50000;OIE
40059715920178240000;50001;OIE
40176124420178240000;50000;OIE
40040076520168240000;50001;OIE
40241001520178240000;50000;OIE
40285543820178240000;50001;OIE
40083749820178240000;50001;OIE
40034030720168240000;50002;OIE
00074253120118240008;50000;OIE
40289371620178240000;50001;OIE
40259527420178240000;50000;OIE
00182897920168240000;50002;OIE
00034284520088240008;50000;OIE
01559486720158240000;50002;OIE
40154151920178240000;50001;OIE
40060137420188240000;50001;OIE
40083697620178240000;50001;OIE
01565254520158240000;50002;OIE
40112035220178240000;50000;OIE
40177787620178240000;50000;OIE
40057758920178240000;50000;OIE
40176141420178240000;50000;OIE
40062937920178240000;50000;OIE
40291849420178240000;50001;OIE
40059201420188240000;50000;OIE
40262540620178240000;50001;OIE
40253569020178240000;50000;OIE
40202098320178240000;50001;OIE
40113767620178240000;50001;OIE
40071104620178240000;50001;OIE
01509699620148240000;50001;OIE
40009177820188240000;50002;OIE
40252945020178240000;50001;OIE
40194900420178240000;50000;OIE
40202288920178240000;50000;OIE
40183088020178240000;50001;OIE
40274890820178240000;50000;OIE
01379508620158240000;50000;OIE
40085017020168240000;50002;OIE
40085017020168240000;50001;OIE
40167172020168240000;50001;OIE
40039187120188240000;50001;OIE
40196234620178240000;50001;OIE
40171381020168240000;50000;OIE
40011784320188240000;50001;OIE
40253889520178240000;50000;OIE
40148972920178240000;50001;OIE
00325288820168240000;50000;OIE
01534535020158240000;50000;OIE
40279118020178240000;50000;OIE
40181217220178240000;50001;OIE
40136926220178240000;50001;OIE
00124416620078240020;50000;OIE
00356215920168240000;50001;OIE
00044308320078240073;50001;OIE
00259422620078240008;50001;OIE
40141022320178240000;50000;OIE
40204375820178240000;50000;OIE
00181981420068240008;50001;OIE
00256946920168240000;50001;OIE
40090550520168240000;50000;OIE
40263363720178240000;50000;OIE
00336763720168240000;50001;OIE
40252416920178240000;50001;OIE
40250537620178240000;50000;OIE
00242291620078240008;50001;OIE
40287977920178240000;50001;OIE
40142511920178240000;50001;OIE
40113779520168240000;50001;OIE
40057151920178240000;50001;OIE
40024111220178240000;50000;OIE
40023851420178240000;50001;OIE
40127852420168240000;50001;OIE
40037818920188240000;50001;OIE
40078965620188240000;50000;OIE
00183599620168240000;50002;OIE
00064810420088240018;50001;OIE
40194805720178240000;50001;OIE
40133676920188240900;50001;OIE
00159642520078240008;50001;OIE
01282015420078240023;50001;OIE
40174115220178240000;50001;OIE
40026606020178240000;50000;OIE
40280693820178240000;50001;OIE
40009454620188240000;50000;OIE
00097208920168240000;50001;OIE
40194822720178240000;50000;OIE
40297548020178240000;50000;OIE
40116633920178240000;50001;OIE
40212534020178240000;50000;OIE
40123591220168240000;50000;OIE
40228885620178240000;50001;OIE
00189947720168240000;50001;OIE
00004586120078240023;50001;OIE
00022541220068240027;50001;OIE
00322647120168240000;50002;OIE
00114581520168240000;50001;OIE
40116585120168240000;50000;OIE
00253030820078240008;50000;OIE
40040462820178240000;50000;OIE
40184343320178240000;50001;OIE
40014512220188240000;50000;OIE
40238602620178240000;50001;OIE
40031609220188240000;50001;OIE
40058595620188240000;50000;OIE
40046793920178240000;50001;OIE
40026727420178240000;50001;OIE
40160916420178240000;50000;OIE
40281975820178240000;50000;OIE
40127852420168240000;50002;OIE
00035251620068240008;50000;OIE
00221509220128240039;50002;OIE
00221769020128240039;50002;OIE
01431431920148240000;50001;OIE
00198697220068240008;50001;OIE
00246597420168240000;50001;OIE
40199066920178240000;50000;OIE
40206601120178240000;50001;OIE
00108830720168240000;50000;OIE
40171465020178240000;50000;OIE
40102372620168240000;50000;OIE
00091135820078240011;50001;OIE
40035494820168240000;50000;OIE
40162608520168240000;50001;OIE
00089065920078240011;50000;OIE
01305156120158240000;50001;OIE
01371534720148240000;50001;OIE
00083266120158240039;50000;OIE
00181157020168240000;50002;OIE
01424579020158240000;50002;OIE
00355453520168240000;50000;OIE
40176132920178240000;50000;OIE
40254417620178240000;50001;OIE
40282868120178240000;50001;OIE
40157668920178240000;50001;OIE
40161522220178240000;50001;OIE
01427335820148240000;50003;OIE
40264585020178240000;50001;OIE
40196745720178240000;50001;OIE
01139027220078240023;50002;OIE
00163999620078240008;50003;OIE
10008625220168240000;50000;OIE
40273003020178240000;50000;OIE
40180888220178240000;50001;OIE
40114451120178240000;50001;OIE
40181176920168240000;50000;OIE
40057801420178240000;50001;OIE
40071190820178240000;50000;OIE
40297954720178240000;50001;OIE
40065293120178240000;50001;OIE
40270681820178240000;50000;OIE
